label,protocol_type,service,flag,duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,num_failed_logins,logged_in
DoS,tcp,telnet,RSTR,0.18007994841404731,10,3,205,190,0.8529783339647998,0.28123795796929674,0.9736713031768761,0.0270774762469774,238,213,0,0
normal,icmp,ftp,SF,3.275083496585196,214,137,10,7,0.010189440016167861,0.035900538678413335,1.0,0.0,9,21,0,1
Probe,tcp,smtp,SF,0.2009515174464614,8,2,45,6,0.4266684781285074,0.4606059541491469,0.08210953626582729,0.5483397012700684,207,11,0,0
normal,tcp,http,SF,2.760282614271336,3360,858,7,7,0.023253698397231275,0.03303615185349612,0.8574353847282931,0.1397340240469223,21,13,0,1
R2L,icmp,ssh,SF,3.9863055012214583,82,18,1,3,0.037231853150907324,0.0,0.48179707384167636,0.5839150524337144,8,11,1,0
R2L,tcp,http,SF,13.450338241902694,109,8,4,1,0.05122116692890962,0.058499892615313714,0.4215136987848718,0.1113196362348935,11,8,3,0
normal,tcp,telnet,SF,5.417123769274282,1560,600,11,6,0.024399389221795825,0.02381285908885436,0.9945947992879007,0.10410983602352605,17,18,0,1
normal,tcp,ftp,SF,1.2994628676869202,1238,757,10,10,0.03142700856841336,0.012967465855824688,0.8291493429418636,0.06342325736853432,26,20,1,1
normal,tcp,ssh,SF,10.584727970972756,33,1803,4,3,0.01552312153730849,0.04127509924989815,0.9050102252438637,0.1119138633987834,14,10,0,1
Probe,tcp,telnet,RSTR,0.1944003525418348,22,2,57,6,0.26360018736658625,0.10137713477726007,0.1558800329121285,0.8350194279230223,203,16,0,0
normal,tcp,http,SF,0.8710936048649481,451,596,8,7,0.022374336369078825,0.05217931728224519,0.8497827615958661,0.08786078230714905,14,15,0,1
R2L,tcp,private,RSTR,11.55527388277008,62,41,2,1,0.0,0.05740754357373709,0.5167088124963577,0.10002830030375146,15,5,4,0
DoS,tcp,ftp,RSTR,0.2786169977940855,3,2,208,210,0.9061112543723652,0.15807396245807573,0.9838612522109915,0.025746851346289276,258,261,0,0
Probe,icmp,dns,RSTR,0.4269349288633332,4,2,64,8,0.357496073410718,0.391216480271018,0.1168026876444871,0.7583916732138997,218,9,0,0
DoS,udp,smtp,SF,0.09195761629003676,10,2,213,193,0.7975751293984183,0.11586188126752116,0.9940114802326725,0.014898361815883688,254,263,0,0
normal,udp,dns,SF,6.639865122784709,26,394,4,4,0.0,0.011752132825238626,0.9397220949915126,0.054622984171587605,19,26,0,1
normal,udp,ssh,RSTR,12.920708940828309,416,326,10,15,0.0,0.06468302807004161,1.0,0.038991015601054196,23,10,0,0
Probe,tcp,private,SF,0.18824388890401644,10,2,51,3,0.26665919231648894,0.521412913183452,0.00976162818422005,0.4704857579042895,196,11,0,0
normal,icmp,private,SF,11.466227399369481,538,1539,7,11,0.0,0.044203129847425957,0.85016034982949,0.0,20,21,0,1
normal,tcp,private,SF,7.774546402517554,1995,612,9,9,0.01977733131425824,0.006895971421935088,0.8941520792864368,0.057238435827151254,11,19,0,1
DoS,tcp,other,S0,0.4293381532252763,10,1,212,188,0.73668329759186,0.08372146514848122,0.9678628721464169,0.027973938229844127,272,250,0,0
Probe,tcp,smtp,SF,0.4914937095101606,16,2,53,5,0.6211824969064867,0.3692591986625563,0.29639036480356995,0.8027462397571947,197,9,0,0
normal,tcp,other,SF,9.833987979779753,425,494,5,9,0.011722120542898281,0.03306401903003968,0.9272136237464711,0.10204074468614815,22,14,0,1
Probe,tcp,telnet,REJ,0.03982178616441987,5,1,36,5,0.0,0.5921580803383508,0.13593608396027673,0.5721889152656859,192,11,0,0
normal,tcp,http,SF,7.217922709037909,128,1302,6,6,0.03067079848134087,0.021251416382311733,0.9154496645113929,0.0790549487295846,24,25,0,1
Probe,tcp,telnet,RSTR,0.5611902153894515,2,3,56,5,0.33892366621476633,0.5815678244544134,0.187598995517874,0.7339341130464719,227,13,0,0
normal,udp,smtp,SF,0.8741830199354507,134,169,9,10,0.0,0.0,0.8532577674244617,0.07797661560166969,21,19,0,1
R2L,tcp,smtp,REJ,2.309744457818699,35,8,4,4,0.0,0.3284930435361449,0.3760240218899218,0.38529501545506795,10,15,3,0
normal,tcp,other,S0,20.15096508075412,1975,137,12,6,0.061783917024088184,0.005708346921768718,0.8687649825553454,0.08704914157461638,17,22,0,1
normal,udp,dns,SF,5.66566456599559,637,1155,9,9,0.004816939852605085,0.014011876306843592,0.9350927974545304,0.05811992279228377,19,24,0,1
normal,tcp,telnet,SF,1.3422848722869278,536,576,10,5,0.02210007931760576,0.028055618981258107,0.9103405931626045,0.0,19,20,0,1
normal,udp,ftp,SF,20.25097042306871,285,111,13,8,0.0,0.021367203738503964,0.7659372500199662,0.0705016101803281,13,20,0,0
normal,udp,telnet,SF,2.580040055551345,312,495,6,11,0.007762008826447621,0.04821096827038793,0.9024009705525731,0.10479741429035688,17,30,0,1
normal,udp,ftp,SF,0.41588161803738305,786,581,10,8,0.002817372903441303,0.007865521722280541,0.9011380331666748,0.08413410473960409,25,19,0,1
Probe,tcp,ssh,SF,0.1332462780501078,7,4,52,6,0.39280753038068883,0.6595353353150392,0.18685355899030698,0.5160221883654137,183,11,0,0
Probe,icmp,other,S0,0.3122451504133392,4,4,42,6,0.36105929924551156,0.21270497232167992,0.15054256154146944,0.6845869864531016,175,11,0,0
DoS,tcp,ssh,SF,0.1048015512582918,10,1,181,235,0.8237012203913846,0.15618795567473012,0.9791240107899625,0.0,240,265,0,0
normal,tcp,other,SF,0.3178211719459592,724,217,10,5,0.016563128468170225,0.014888178578915646,0.9344400457315014,0.11764417342103055,21,13,0,1
R2L,tcp,http,SF,5.582698713514465,80,9,7,4,0.19537943607651898,0.32391233600430275,0.6170117041174927,0.6441618666145872,11,14,8,0
normal,udp,http,SF,6.229638522840556,591,2579,4,6,0.0,0.020419468111818235,0.8233794464030975,0.04754198028768204,24,20,0,1
normal,icmp,ssh,SF,3.4825143883345895,1734,901,6,16,0.0,0.03738963428309097,0.9359003376061658,0.1638882817564254,25,21,0,1
DoS,tcp,telnet,SF,0.9106519481593398,8,3,215,205,0.7658490142293799,0.0876761705489053,1.0,0.02710988392873344,282,265,0,0
normal,tcp,telnet,SF,6.8969387794245565,788,135,13,15,0.0013112940802503456,0.0003765516303782107,0.8545538742608334,0.0337517439077931,20,25,0,0
DoS,tcp,ftp,SF,0.05240815400773179,36,2,223,188,0.9650225495646887,0.0,0.9756155640988238,0.0,256,272,0,0
normal,udp,telnet,REJ,2.3134605277621074,406,831,5,4,0.0,0.05793252337166073,0.8966151455862429,0.01999780136352305,21,13,0,1
normal,tcp,smtp,SF,14.050893872153187,722,1387,8,8,0.007838448331225299,0.035352275961680855,1.0,0.09490412491038859,12,27,0,1
normal,tcp,private,SF,8.926529957931574,19364,1966,3,5,0.01544814113127985,0.0,0.884447941951583,0.04142718771007428,25,21,0,1
normal,udp,dns,SF,0.7713580923226502,838,7377,10,8,0.03129774155894185,0.0,0.9586095895016365,0.03262774438191222,18,20,0,1
DoS,tcp,ftp,REJ,0.9979407104203534,28,2,184,212,0.8251887493873424,0.04100610485608202,0.9964847955325205,0.0,268,241,0,0
R2L,udp,other,REJ,12.023268811547824,348,32,0,5,0.0,0.09912880969945212,0.4985584037838132,0.44015880958743353,8,7,4,0
normal,udp,ssh,SF,4.575392276619722,106,643,11,7,0.04037772101599989,0.029939162514802366,0.6960207427848571,0.02157928898627618,28,17,0,0
normal,udp,ftp,S0,5.234351144038839,51,801,10,9,0.008547193083439143,0.02493885603017117,0.7632521690097096,0.08960522786281745,22,20,0,1
normal,tcp,smtp,SF,4.482793910272605,475,870,10,7,0.02654775054711666,0.009204360037757611,0.8762151122641961,0.07283639832599596,20,26,0,1
DoS,tcp,other,RSTR,0.593328344858516,13,3,208,208,0.9564113024916836,0.09133345371146184,1.0,0.01950749668319672,238,250,0,0
normal,icmp,ftp,S0,6.4278700767621535,1282,1708,9,12,0.008373171323079546,0.0,0.9324321865251324,0.07908039694012862,14,23,0,1
normal,tcp,http,SF,4.181780638087856,1568,260,10,16,0.012356370242686335,0.0,0.8159545107968144,0.03777205770809107,15,19,0,1
normal,tcp,dns,SF,0.229205375989236,122,130,13,4,0.030398520853037438,0.0,0.9329407526318464,0.0,21,18,0,1
Probe,tcp,telnet,SF,0.4594035515540231,7,2,42,5,0.21413951358362276,0.2052600241452328,0.016500851083736112,0.7740875832764618,200,8,0,0
Probe,tcp,private,SF,0.021310038167663855,7,2,44,7,0.4612360592086837,0.4009470345013552,0.0,0.6587281446852258,204,9,0,0
normal,tcp,telnet,RSTR,11.797779470538002,568,863,7,7,0.06545462160704558,0.0,0.9018939097503391,0.017733774332990192,20,21,0,1
R2L,udp,other,SF,15.600363715235218,18,21,3,2,0.08767787705372661,0.32265194269836434,0.2663667709683561,0.21807832278416125,9,9,2,0
normal,tcp,dns,REJ,15.606511879845426,960,843,7,8,0.008938810588725058,0.035890011197181715,0.9367080739151592,0.048379724883061144,21,15,0,1
Probe,udp,private,S0,0.05665860878293322,5,1,45,7,0.19185754627512797,0.3924057678204036,0.01213171780589059,0.618207253134811,226,13,0,0
DoS,udp,other,RSTR,0.7766299880593092,3,2,195,182,0.8927412985922344,0.09037002326178316,0.9973944592054491,0.02511961740059763,228,263,0,0
DoS,tcp,telnet,REJ,0.09501575710981772,205,3,169,209,0.7372366646587095,0.08493092674012924,0.9668106858607428,0.04786562321795435,255,241,0,0
normal,tcp,private,RSTR,8.74335197608242,591,638,5,4,0.0395195364928909,0.007257075044146737,0.9768216689134335,0.05020536970054059,16,25,1,1
normal,icmp,other,REJ,3.974839114361411,317,5323,7,9,0.02037801433326244,0.005117056117722516,0.9263266917133054,0.0803694576401991,30,20,0,1
normal,tcp,http,SF,7.751930474954555,355,481,11,6,0.024767577777463454,0.03264469789554747,0.8454345965135239,0.033533056464065555,21,17,0,1
normal,tcp,other,REJ,1.3129465464735681,747,2578,4,5,0.01108701561695732,0.0014812305013030616,0.8678921503006874,0.0,21,14,0,1
DoS,tcp,ftp,REJ,0.1537537832826468,43,2,200,218,1.0,0.07001276825961716,0.9967394928861661,0.0,234,240,1,0
DoS,tcp,other,S0,0.16955206633277442,89,2,224,204,0.7882896407195286,0.004782134021759227,1.0,0.006353145385160923,236,265,0,0
normal,tcp,smtp,S0,22.131494952103573,1169,918,11,5,0.03037564825065938,0.024788417436796495,0.8792540043854757,0.0,17,21,0,0
DoS,tcp,private,SF,0.3236656964148318,11,2,200,213,0.8602946434096824,0.17329972311254588,0.9955292322140802,0.009930728445118598,257,260,0,0
DoS,tcp,smtp,SF,0.08808718950667091,14,8,222,197,0.7752147713721829,0.0,1.0,0.0026460327282194045,253,255,0,0
normal,udp,private,SF,0.5503747698926627,313,382,2,6,0.02011325349158056,0.019652711193853308,0.9457576313576304,0.11598272762724222,9,21,0,1
DoS,tcp,http,SF,0.7978337179652336,3,3,208,184,0.9759938064961932,0.14265711372525902,0.9840973696311192,0.016204528865974326,271,250,0,0
DoS,tcp,smtp,S0,0.20836457266259642,11,2,188,199,0.7596322265174493,0.05080856650105385,1.0,0.0,233,257,0,0
normal,tcp,ssh,SF,3.7640223704466718,142,549,12,12,0.02055976314040652,0.025914242899563865,0.8188443775999483,0.024147035980658805,21,20,0,1
R2L,tcp,dns,SF,6.551001462093702,34,2,1,3,0.09269740569704783,0.07230317599710676,0.05188661386013971,0.1850203039070304,11,9,1,0
normal,tcp,private,SF,0.6058149180129335,5376,937,7,6,0.01826545514847612,0.02441085893138411,0.8951537113052845,0.0,21,21,0,1
normal,tcp,ftp,REJ,1.5401685231450946,56,201,10,9,0.024637010143674143,0.024198720561300506,0.8488296314976487,0.0074369758384328286,20,25,0,1
normal,tcp,telnet,REJ,5.621711174428717,803,2587,9,6,0.031534339786731556,0.0022927504101720245,0.9537991857134835,0.09479112695526129,15,19,0,1
DoS,udp,private,SF,0.15481927485090552,16,4,201,207,0.7814532312129489,0.09797164874747258,0.9946006762436449,0.033227883076739455,240,253,0,0
normal,tcp,private,SF,7.6371259456682274,1800,155,8,9,0.021467492445577677,0.02072540238466126,0.8172984727114015,0.0,22,19,0,0
R2L,tcp,ftp,SF,5.074674916190121,196,93,3,2,0.0783231322251327,0.0715915404663113,0.5188234183777017,0.45922929805722407,4,13,5,0
normal,tcp,private,SF,7.714094788385047,40,802,7,10,0.05262934980379817,0.0,0.8111149345916,0.0574585382694924,18,16,0,1
normal,udp,other,SF,0.0479554023254154,4923,438,11,13,0.04597093085328166,0.0,0.7307780217234089,0.0,19,16,0,1
DoS,tcp,telnet,REJ,0.1081371872515894,15,1,202,173,0.9316432344469963,0.2196355255218321,0.9863837812469451,0.014315839183420538,268,236,0,0
normal,udp,private,SF,11.828724281347466,1740,454,9,6,0.001858917374833985,0.029004742237288137,0.9548539954870322,0.07650793915549574,20,21,0,1
DoS,udp,smtp,SH,0.22128480229079997,4,1,219,188,0.7916010828269482,0.14880969225609972,0.990056588668326,0.016352669280955686,241,277,0,0
normal,tcp,ssh,SF,23.17204412055498,132,43,8,6,0.03343066121684557,0.029063560630603336,0.7507637165530529,0.007909955083180376,19,15,0,1
DoS,udp,dns,SF,0.10996277805512282,18,2,190,216,0.9316350209961237,0.0,0.9517907047114906,0.021862380948062057,265,242,0,0
DoS,tcp,telnet,SF,0.2212326332541558,7,1,205,228,0.9627593918605492,0.20167634175400928,0.977498398346084,0.020573272281953416,250,246,0,0
R2L,udp,smtp,SF,6.994844000582749,88,28,1,3,0.2759187023884841,0.1919341007552964,0.8436590997712592,0.436233523602107,15,11,1,1
normal,tcp,private,SF,4.599841781527053,98,375,7,6,0.04515252199729716,0.016157492145705284,0.8996834184689929,0.01763476353471318,23,25,0,1
DoS,tcp,other,SF,0.9464409273469656,27,5,227,187,0.7983271035944874,0.0,0.9387230614205404,0.006640313190402576,216,246,0,0
normal,udp,other,S0,0.3369386647862863,1019,541,5,9,0.0434259850755527,0.03422877936729925,0.93623107283889,0.11990353787346376,24,18,0,1
normal,tcp,ssh,SH,1.5210481438689123,1075,2702,5,18,0.017730467299507526,0.01038051296216555,0.8567096656808566,0.04233451707736386,19,23,0,1
Probe,udp,http,RSTR,0.2556048943409184,18,2,57,5,0.30998340631825294,0.4397304319142481,0.01779564167749026,0.5292982452457174,204,14,0,0
Probe,tcp,dns,S0,0.0018249128366471348,5,2,46,3,0.3401014851601788,0.5588060716718813,0.0,0.45415083522934574,210,11,0,0
Probe,icmp,other,SF,0.16189448773002565,4,2,69,7,0.008589319153925135,0.31377786461443447,0.22634383359767019,0.8079325377502813,184,11,0,0
normal,tcp,smtp,RSTR,9.808177067497061,995,2034,8,9,0.02043929689144454,0.06196528945026866,0.8025376849550411,0.04386389603829907,10,13,0,1
normal,tcp,smtp,REJ,2.4287355560855346,1122,493,7,12,0.05221041390537692,0.037124000111320755,0.8772285928925835,0.05172957881925569,23,17,0,1
normal,tcp,telnet,SF,1.496465806266124,518,1106,2,7,0.06478349362179467,0.04533614031654817,0.9178127758207186,0.07421117181041473,24,19,0,1
normal,udp,dns,SF,3.969977818294754,490,440,9,8,0.04324202447151429,0.019592429448991446,0.9278427812098549,0.0,19,21,0,0
DoS,tcp,http,SF,0.3244641741410748,11,2,197,211,0.684176529969342,0.20353285202177943,0.9934722248759125,0.05592890933764248,236,259,0,0
normal,tcp,telnet,SF,0.612195152446749,350,128,8,9,0.05071384967159383,0.0,0.9639625668170817,0.004161635896647996,22,23,0,1
Probe,tcp,smtp,SF,0.027279792886060347,10,3,39,5,0.47128863066447774,0.5351491899360542,0.1106457587057835,0.6818875824679405,199,13,0,0
Probe,tcp,dns,SF,0.23300237893401488,8,6,45,8,0.010890518175355246,0.1715523977723276,0.0,0.8137698052040573,204,11,0,0
normal,tcp,ssh,RSTR,3.682917045340131,83,552,9,11,0.031192018819162157,0.0,0.7879192370501,0.00867283310770045,15,23,0,1
normal,icmp,ssh,SF,3.8733423274756387,99,1243,8,13,0.02895772924642812,0.029119019320550388,0.933728813280087,0.07435152853588704,26,20,0,1
DoS,udp,dns,S0,0.0922673187811025,2,3,194,195,0.8923403042744756,0.3235049093304052,1.0,0.03978831425908568,271,237,0,0
Probe,tcp,smtp,SF,0.05483044929293666,16,0,54,2,0.13815651858379435,0.5093104849057137,0.0,1.0,211,4,0,0
Probe,tcp,ssh,S0,0.1049627952040862,7,2,47,4,0.09831060467045333,0.4123777020630776,0.006221176675280521,0.6591594606087239,198,12,0,0
normal,tcp,other,S0,0.3417311350315446,1498,9097,13,3,0.0390339616155766,0.03028988655823051,0.9687630205634102,0.0745501595422489,20,21,0,1
normal,udp,ftp,S0,1.3338139944139487,850,943,10,8,0.0027068233853008022,0.023511696621086015,0.8484606376024548,0.0,24,14,0,1
DoS,udp,dns,S0,0.20332033775794192,4,2,202,208,0.7434157834163551,0.2997343021412333,0.9906164594121628,0.007688372177472157,256,235,0,0
Probe,udp,dns,RSTR,0.11280322010542293,15,1,49,6,0.41915033324137974,0.05795120460267611,0.0,0.5369175071622909,225,6,0,0
normal,udp,dns,SF,4.2715158589773425,407,121,9,7,0.03131961858978952,0.018805530398523018,0.8984475031427471,0.11333828996024302,18,21,0,1
DoS,tcp,ssh,SF,0.03078276659410731,28,4,186,209,0.9945336725922488,0.01980124486686405,0.9839243376952603,0.0,267,264,0,0
DoS,tcp,smtp,SF,0.5528370335006602,26,2,195,212,1.0,0.07656416581722263,1.0,0.0,281,268,0,0
normal,tcp,other,SF,1.2693000260860154,1039,4040,9,4,0.004136782271496119,0.020242497569036347,0.8777849663326811,0.07965354823314022,14,17,0,1
Probe,tcp,other,S0,0.04372950820977447,4,2,50,9,0.4544181114652538,0.612643324131902,0.0,0.8896628266404036,193,14,0,0
normal,tcp,ftp,SF,5.544954613716295,668,75,7,10,0.03322690477381366,0.01139604518547998,0.7512340717228506,0.035610229924342734,15,14,0,1
normal,udp,telnet,REJ,11.442591667607502,1447,419,3,11,0.02323969599421635,0.027081380539168743,1.0,0.03525429625987288,14,28,0,1
normal,tcp,ssh,SF,11.560099527821016,42,2795,8,4,0.0,0.010327823373037393,0.8250185733146931,0.08847876067724463,14,30,0,1
normal,udp,dns,SH,3.596988588749422,123,41,11,5,0.038206211327137626,0.030414960508589144,0.7831796098493828,0.0,18,24,0,1
normal,udp,telnet,RSTR,2.2204941823145288,204,2417,6,5,0.0,0.0,0.9566031060284391,0.03319907928654485,23,21,0,1
normal,icmp,ssh,SF,0.28604470147029953,434,1969,6,7,0.0,0.025922775522630653,0.9016146464851087,0.050041365736355106,20,20,0,1
DoS,tcp,telnet,SF,0.49365772387702445,94,4,205,219,0.7992441287938876,0.4296304138296214,1.0,0.046926346047734345,211,228,0,0
normal,tcp,telnet,REJ,2.9897316480914253,1251,270,5,9,0.0,0.031361859291480096,0.9872747294075397,0.07553642248231565,20,20,0,1
normal,tcp,telnet,SF,1.6606120976476078,1864,265,10,13,0.029247909506985546,0.01444008999366785,0.8860697836294792,0.009946522340589362,25,18,0,1
normal,tcp,other,SF,3.777859926369822,406,2014,7,11,0.001748478191669657,0.0,0.7406753164836022,0.07450768000471567,18,22,0,1
Probe,icmp,telnet,S0,0.15474498257839264,9,3,41,6,0.22383897625806953,0.37148849159347985,0.2643231902779687,0.9402190299582187,217,9,0,0
normal,tcp,private,REJ,2.6144891709842284,611,4813,6,8,0.031069361441071534,0.02166759896960861,0.8385982315924023,0.0,13,22,0,1
normal,tcp,smtp,RSTR,18.08633998132962,1877,1584,7,11,0.0,0.015975724825304224,0.8532323593303324,0.14791395329153378,22,15,0,1
Probe,tcp,telnet,SF,0.18687599292991608,6,3,67,7,0.17147053908034626,0.5904313166948844,0.0,0.7353942731786783,196,10,0,0
normal,tcp,ssh,S0,2.7174172708887467,14511,316,12,6,0.020842421728115904,0.033976405752587056,0.9567271064961492,0.03854554636134942,21,17,0,1
normal,tcp,telnet,SF,10.61401402606691,2121,731,8,6,0.032509151512515315,0.0456067256962545,0.9188109888735158,0.052221019538069575,25,27,0,1
Probe,tcp,telnet,SF,0.15517125192729675,12,4,39,2,0.27483318503836557,0.2595629348108893,0.10935526349151996,0.6907620987358791,181,9,0,0
normal,icmp,other,RSTR,2.8465463305563468,361,1947,7,9,0.05797773109199417,0.02861707117773383,0.9421697626026839,0.0,21,24,0,0
normal,tcp,smtp,SF,0.3974111427943206,267,1128,5,6,0.0004821332501040339,0.014393042145130056,0.9263399147664375,0.023073530979355966,15,17,0,1
DoS,tcp,ftp,SH,0.09117764520670142,4,1,193,218,0.7613152888890494,0.019130980716879326,0.9822841017638346,0.040586434774610165,248,250,0,0
Probe,tcp,smtp,REJ,0.2875141086908796,5,3,55,10,0.25484845692449526,0.6709826914354917,0.0,0.866927533190364,180,9,0,0
Probe,tcp,smtp,SF,0.44679605931035626,3,1,48,8,0.17637982796445287,0.15064457520132035,0.0634735712919671,0.6296501317414084,193,7,0,0
Probe,udp,telnet,SF,0.3320266866273401,5,2,39,8,0.18436899570625956,0.6084637552796262,0.0,0.6579041469251996,216,3,0,0
DoS,tcp,other,SF,1.2124743791773913,16,5,211,193,0.906011832210657,0.10555077510765024,1.0,0.0066328641681896675,279,259,0,0
normal,udp,smtp,REJ,7.197060285085669,43,1645,5,8,0.0313929832259602,0.02611232814963947,0.9547525835854694,0.08086208435626702,20,22,0,1
normal,tcp,ftp,S0,1.0147508223401982,62,1261,14,9,0.014623488938127104,0.0027202896625131943,0.8920128186295913,0.0,20,24,0,0
normal,tcp,http,SF,3.3965646739923376,745,221,10,10,0.003871097542680349,0.04066191135573663,0.9185278868457136,0.07555610842205575,19,22,0,0
